source,target
Gene558600003__SLC1A5,Metab__HMDB0000574_e
Metab__HMDB0001310_e,Gene558700001__orphanReacSLC_complex_3
Metab__HMDB0000641_c,Gene558700002__orphanReacSLC_complex_3
Gene558700001__orphanReacSLC_complex_3,Metab__HMDB0001310_c
Gene558700002__orphanReacSLC_complex_3,Metab__HMDB0000641_e
orphanReacSLC_complex_3_reverse,Metab__HMDB0001310_e
orphanReacSLC_complex_3_reverse,Metab__HMDB0000641_c
Metab__HMDB0001310_c,orphanReacSLC_complex_3_reverse
Metab__HMDB0000641_e,orphanReacSLC_complex_3_reverse
Metab__HMDB0001310_e,Gene558800001__orphanReacSLC_complex_3
Metab__HMDB0000123_c,Gene558800002__orphanReacSLC_complex_3
Gene558800001__orphanReacSLC_complex_3,Metab__HMDB0001310_c
Gene558800002__orphanReacSLC_complex_3,Metab__HMDB0000123_e
orphanReacSLC_complex_3_reverse,Metab__HMDB0001310_e
orphanReacSLC_complex_3_reverse,Metab__HMDB0000123_c
Metab__HMDB0001310_c,orphanReacSLC_complex_3_reverse
Metab__HMDB0000123_e,orphanReacSLC_complex_3_reverse
Metab__HMDB0000161_e,Gene558900001__orphanReacSLC_complex_2
Metab__HMDB0000641_c,Gene558900002__orphanReacSLC_complex_2
Gene558900001__orphanReacSLC_complex_2,Metab__HMDB0000161_c
Gene558900002__orphanReacSLC_complex_2,Metab__HMDB0000641_e
orphanReacSLC_complex_2_reverse,Metab__HMDB0000161_e
orphanReacSLC_complex_2_reverse,Metab__HMDB0000641_c
Metab__HMDB0000161_c,orphanReacSLC_complex_2_reverse
Metab__HMDB0000641_e,orphanReacSLC_complex_2_reverse
Metab__HMDB0000161_e,Gene559000002__SLC1A5
Metab__HMDB0000641_c,Gene559000003__SLC1A5
Gene559000002__SLC1A5,Metab__HMDB0000161_c
Gene559000003__SLC1A5,Metab__HMDB0000641_e
Metab__HMDB0000161_e,Gene559100002__SLC38A2
Gene559100002__SLC38A2,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC7A2
Gene559100002__SLC7A2,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC6A14
Gene559100002__SLC6A14,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC7A1
Gene559100002__SLC7A1,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC38A1
Gene559100002__SLC38A1,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC38A4
Gene559100002__SLC38A4,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC7A3
Gene559100002__SLC7A3,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__SLC_CLTRN
Gene559100002__SLC_CLTRN,Metab__HMDB0000161_c
Metab__HMDB0000161_e,Gene559100002__340024_59272
Gene559100002__340024_59272,Metab__HMDB0000161_c
Metab__HMDB0000208_c,Gene5592__GPT
Metab__HMDB0000161_c,Gene5592__GPT
Gene5592__GPT,Metab__HMDB0000243_c
Gene5592__GPT,Metab__HMDB0000148_c
Gene5592__GPT_reverse,Metab__HMDB0000208_c
Gene5592__GPT_reverse,Metab__HMDB0000161_c
Metab__HMDB0000243_c,Gene5592__GPT_reverse
Metab__HMDB0000148_c,Gene5592__GPT_reverse
Metab__HMDB0000208_c,Gene5592__GPT2
Metab__HMDB0000161_c,Gene5592__GPT2
Gene5592__GPT2,Metab__HMDB0000243_c
Gene5592__GPT2,Metab__HMDB0000148_c
Gene5592__GPT2_reverse,Metab__HMDB0000208_c
Gene5592__GPT2_reverse,Metab__HMDB0000161_c
Metab__HMDB0000243_c,Gene5592__GPT2_reverse
Metab__HMDB0000148_c,Gene5592__GPT2_reverse
Metab__HMDB0000161_e,Gene559300002__SLC38A5
Gene559300002__SLC38A5,Metab__HMDB0000161_c
SLC38A5_reverse,Metab__HMDB0000161_e
Metab__HMDB0000161_c,SLC38A5_reverse
Metab__HMDB0000161_e,Gene559300002__SLC38A3
Gene559300002__SLC38A3,Metab__HMDB0000161_c
SLC38A3_reverse,Metab__HMDB0000161_e
Metab__HMDB0000161_c,SLC38A3_reverse
Metab__HMDB0006213_c,Gene5594__ADH6
Gene5594__ADH6,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADH1B
Gene5594__ADH1B,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__125_124
Gene5594__125_124,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADH5
Gene5594__ADH5,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADH1C
Gene5594__ADH1C,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ZADH2
Gene5594__ZADH2,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADHFE1
Gene5594__ADHFE1,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADH4
Gene5594__ADH4,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADH1A
Gene5594__ADH1A,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__126_124
Gene5594__126_124,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__125_126
Gene5594__125_126,Metab__HMDB0003052_c
Metab__HMDB0006213_c,Gene5594__ADH7
Gene5594__ADH7,Metab__HMDB0003052_c
Metab__HMDB0003052_c,Gene5595__ADH1C
Gene5595__ADH1C,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADHFE1
Gene5595__ADHFE1,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__126_124
Gene5595__126_124,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADH4
Gene5595__ADH4,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADH6
Gene5595__ADH6,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ZADH2
Gene5595__ZADH2,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__125_124
Gene5595__125_124,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADH5
Gene5595__ADH5,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADH1A
Gene5595__ADH1A,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADH1B
Gene5595__ADH1B,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__ADH7
Gene5595__ADH7,Metab__HMDB0001167_c
Metab__HMDB0003052_c,Gene5595__125_126
Gene5595__125_126,Metab__HMDB0001167_c
Metab__HMDB0000108_c,Gene5596__125_126
Gene5596__125_126,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADHFE1
Gene5596__ADHFE1,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__125_124
Gene5596__125_124,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH4
Gene5596__ADH4,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH6
Gene5596__ADH6,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ZADH2
Gene5596__ZADH2,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH1C
Gene5596__ADH1C,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH1A
Gene5596__ADH1A,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH5
Gene5596__ADH5,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH1B
Gene5596__ADH1B,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__ADH7
Gene5596__ADH7,Metab__HMDB0000990_c
Metab__HMDB0000108_c,Gene5596__126_124
Gene5596__126_124,Metab__HMDB0000990_c
Metab__HMDB0001190_c,Gene5597__ALDH1A1
Gene5597__ALDH1A1,Metab__HMDB0000197_c
Metab__HMDB0001190_c,Gene5597__ALDH1A2
Gene5597__ALDH1A2,Metab__HMDB0000197_c
Metab__HMDB0001190_c,Gene5597__ALDH7A1
Gene5597__ALDH7A1,Metab__HMDB0000197_c
Metab__HMDB0001190_c,Gene5597__ALDH9A1
Gene5597__ALDH9A1,Metab__HMDB0000197_c
Metab__HMDB0001190_c,Gene5597__ALDH3A2
Gene5597__ALDH3A2,Metab__HMDB0000197_c
Metab__HMDB0001958_c,Gene5598__ALDH3A2
Gene5598__ALDH3A2,Metab__HMDB0000795_c
Metab__HMDB0001043_c,Gene5599__ALOX12
Gene5599__ALOX12,Metab__HMDB0004243_c
Metab__HMDB0001043_c,Gene5600__ALOX5
Gene5600__ALOX5,Metab__5HPET_c
Metab__5HPET_c,Gene5601__ALOX5
Gene5601__ALOX5,Metab__HMDB0001337_c
Metab__HMDB0001241_c,Gene5602__AMCOXO
Gene5602__AMCOXO,Metab__HMDB0000051_c
Gene5602__AMCOXO,Metab__HMDB0000225_c
Metab__HMDB0000078_e,Gene5603__ANPEP
Gene5603__ANPEP,Metab__HMDB0000574_e
Gene5603__ANPEP,Metab__HMDB0000123_e
Metab__strch1_e,Gene5605__SLC3A2
Gene5605__SLC3A2,Metab__strch2_e
Metab__strch1_e,Gene5605__AMY2B
Gene5605__AMY2B,Metab__strch2_e
Metab__strch1_e,Gene5605__AMY1C
Gene5605__AMY1C,Metab__strch2_e
Metab__strch1_e,Gene5605__AMY1A
Gene5605__AMY1A,Metab__strch2_e
Metab__strch1_e,Gene5605__AMY1B
Gene5605__AMY1B,Metab__strch2_e
Metab__strch1_e,Gene5605__6519_11136
Gene5605__6519_11136,Metab__strch2_e
Metab__strch1_e,Gene5605__AMY2A
Gene5605__AMY2A,Metab__strch2_e
Metab__HMDB0000031_e,Gene5606__orphanReacANDRSTRNte
Gene5606__orphanReacANDRSTRNte,Metab__HMDB0000031_c
Gene5606__orphanReacANDRSTRNte_reverse,Metab__HMDB0000031_e
Metab__HMDB0000031_c,Gene5606__orphanReacANDRSTRNte_reverse
Metab__HMDB0006454_m,Gene5607__orphanReacAOBUTDsm
Gene5607__orphanReacAOBUTDsm,Metab__HMDB0002134_m
Metab__HMDB0000208_m,Gene5608__ABAT
Metab__HMDB0000056_m,Gene5608__ABAT
Gene5608__ABAT,Metab__HMDB0000148_m
Gene5608__ABAT,Metab__HMDB0011111_m
Gene5608__ABAT_reverse,Metab__HMDB0000208_m
Gene5608__ABAT_reverse,Metab__HMDB0000056_m
Metab__HMDB0000148_m,Gene5608__ABAT_reverse
Metab__HMDB0011111_m,Gene5608__ABAT_reverse
Metab__HMDB0003667_e,Gene5609__orphanReacAPNNOXte
Gene5609__orphanReacAPNNOXte,Metab__HMDB0003667_c
Gene5609__orphanReacAPNNOXte_reverse,Metab__HMDB0003667_e
Metab__HMDB0003667_c,Gene5609__orphanReacAPNNOXte_reverse
Metab__apoC_c,Gene5610__APOCF
Metab__HMDB0000182_c,Gene5610__APOCF
Gene5610__APOCF,Metab__apoC_Lys_c
Metab__apoC_Lys_btn_m,Gene5611__orphanReacAPOC_LYS_BTNPm
Gene5611__orphanReacAPOC_LYS_BTNPm,Metab__biocyt_m
Gene5611__orphanReacAPOC_LYS_BTNPm,Metab__apoC_m
Metab__HMDB0006525_e,Gene5612__orphanReacAPPNNte
Gene5612__orphanReacAPPNNte,Metab__HMDB0006525_c
Gene5612__orphanReacAPPNNte_reverse,Metab__HMDB0006525_e
Metab__HMDB0006525_c,Gene5612__orphanReacAPPNNte_reverse
Metab__aqcobal_e,Gene5613__orphanReacAQCOBALt
Gene5613__orphanReacAQCOBALt,Metab__aqcobal_c
Metab__HMDB0004258_c,Gene5614__orphanReacARACHCOAtx
Gene5614__orphanReacARACHCOAtx,Metab__HMDB0004258_x
Gene5614__orphanReacARACHCOAtx_reverse,Metab__HMDB0004258_c
Metab__HMDB0004258_x,Gene5614__orphanReacARACHCOAtx_reverse
Metab__HMDB0004258_c,Gene5615__CPT1B
Gene5615__CPT1B,Metab__arachcrn_c
Gene5615__CPT1B_reverse,Metab__HMDB0004258_c
Metab__arachcrn_c,Gene5615__CPT1B_reverse
Metab__HMDB0004258_c,Gene5615__CPT1A
Gene5615__CPT1A,Metab__arachcrn_c
Gene5615__CPT1A_reverse,Metab__HMDB0004258_c
Metab__arachcrn_c,Gene5615__CPT1A_reverse
Metab__HMDB0004258_c,Gene5615__CPT1C
Gene5615__CPT1C,Metab__arachcrn_c
Gene5615__CPT1C_reverse,Metab__HMDB0004258_c
Metab__arachcrn_c,Gene5615__CPT1C_reverse
Metab__arachcrn_m,Gene5616__CPT2
Gene5616__CPT2,Metab__HMDB0004258_m
Gene5616__CPT2_reverse,Metab__arachcrn_m
Metab__HMDB0004258_m,Gene5616__CPT2_reverse
Metab__arachcrn_c,Gene5617__SLC25A20
Gene5617__SLC25A20,Metab__arachcrn_m
Gene5617__SLC25A20_reverse,Metab__arachcrn_c
Metab__arachcrn_m,Gene5617__SLC25A20_reverse
Metab__HMDB0001043_c,Gene5618__orphanReacARACHDtr
Gene5618__orphanReacARACHDtr,Metab__HMDB0001043_r
Gene5618__orphanReacARACHDtr_reverse,Metab__HMDB0001043_c
Metab__HMDB0001043_r,Gene5618__orphanReacARACHDtr_reverse
Metab__HMDB0000517_m,Gene5619__ARG2
Gene5619__ARG2,Metab__HMDB0000214_m
Gene5619__ARG2,Metab__HMDB0000294_m
Metab__HMDB0000517_c,Gene562000002__SLC25A2
Gene562000002__SLC25A2,Metab__HMDB0000517_m
SLC25A2_reverse,Metab__HMDB0000517_c
Metab__HMDB0000517_m,SLC25A2_reverse
Metab__HMDB0000517_c,Gene562000002__SLC25A15
Gene562000002__SLC25A15,Metab__HMDB0000517_m
SLC25A15_reverse,Metab__HMDB0000517_c
Metab__HMDB0000517_m,SLC25A15_reverse
Metab__sgalside_hs_l,Gene5621__ARSA
Gene5621__ARSA,Metab__galside_hs_l
Gene5621__ARSA,Metab__HMDB0001448_l
Metab__Rtotalcoa_c,Gene5622__orphanReacARTCOAL1_cho
Gene5622__orphanReacARTCOAL1_cho,Metab__Rtotal_c
Metab__Rtotal2coa_c,Gene5623__orphanReacARTCOAL2_cho
Metab__Rtotal_c,Gene5624__orphanReacR_group_phosphotase_1
Gene5624__orphanReacR_group_phosphotase_1,Metab__Rtotalcoa_c
Metab__tmndnccoa_c,Gene5625__ARTFR208
Metab__Rtotal3coa_c,Gene5626__ARTPLM3
Gene5626__ARTPLM3,Metab__HMDB0001338_c
Metab__Rtotal3coa_m,Gene5627__orphanReacARTPLM3m
Gene5627__orphanReacARTPLM3m,Metab__HMDB0001338_m
Metab__crm_hs_l,Gene5628__ASAH1
Gene5628__ASAH1,Metab__Rtotal_l
Gene5628__ASAH1,Metab__HMDB0000252_l
Metab__HMDB0000044_e,Gene562900002__SLC23A2
Gene562900002__SLC23A2,Metab__HMDB0000044_c
SLC23A2_reverse,Metab__HMDB0000044_e
Metab__HMDB0000044_c,SLC23A2_reverse
Metab__HMDB0000044_e,Gene562900002__SLC23A1
Gene562900002__SLC23A1,Metab__HMDB0000044_c
SLC23A1_reverse,Metab__HMDB0000044_e
Metab__HMDB0000044_c,SLC23A1_reverse
Metab__HMDB0000161_c,Gene563000002__SLC1A5
Metab__HMDB0000168_e,Gene563000003__SLC1A5
Gene563000002__SLC1A5,Metab__HMDB0000161_e
Gene563000003__SLC1A5,Metab__HMDB0000168_c
Metab__HMDB0000168_e,Gene563100002__SLC1A5
Metab__HMDB0000187_c,Gene563100003__SLC1A5
Gene563100002__SLC1A5,Metab__HMDB0000168_c
Gene563100003__SLC1A5,Metab__HMDB0000187_e
Metab__HMDB0000168_e,Gene563200002__SLC1A5
Metab__HMDB0000167_c,Gene563200003__SLC1A5
Gene563200002__SLC1A5,Metab__HMDB0000168_c
Gene563200003__SLC1A5,Metab__HMDB0000167_e
Metab__HMDB0000168_c,Gene5633__orphanReacASNtm
Gene5633__orphanReacASNtm,Metab__HMDB0000168_m
Metab__HMDB0000168_e,Gene563400002__SLC38A5
Gene563400002__SLC38A5,Metab__HMDB0000168_c
SLC38A5_reverse,Metab__HMDB0000168_e
Metab__HMDB0000168_c,SLC38A5_reverse
Metab__HMDB0000168_e,Gene563400002__SLC38A3
Gene563400002__SLC38A3,Metab__HMDB0000168_c
SLC38A3_reverse,Metab__HMDB0000168_e
Metab__HMDB0000168_c,SLC38A3_reverse
Metab__HMDB0000191_c,Gene5635__CAD
Metab__HMDB0001096_c,Gene5635__CAD
Gene5635__CAD,Metab__HMDB0000828_c
Gene5635__CAD_reverse,Metab__HMDB0000191_c
Gene5635__CAD_reverse,Metab__HMDB0001096_c
Metab__HMDB0000828_c,Gene5635__CAD_reverse
Metab__HMDB0000648_e,Gene563600002__SLC1A6
Metab__HMDB0000586_c,Gene563600003__SLC1A6
Gene563600002__SLC1A6,Metab__HMDB0000648_c
Gene563600003__SLC1A6,Metab__HMDB0000586_e
Metab__HMDB0000648_e,Gene563600002__SLC1A1
Metab__HMDB0000586_c,Gene563600003__SLC1A1
Gene563600002__SLC1A1,Metab__HMDB0000648_c
Gene563600003__SLC1A1,Metab__HMDB0000586_e
Metab__HMDB0000648_e,Gene563600002__SLC1A3
Metab__HMDB0000586_c,Gene563600003__SLC1A3
Gene563600002__SLC1A3,Metab__HMDB0000648_c
Gene563600003__SLC1A3,Metab__HMDB0000586_e
Metab__HMDB0000648_e,Gene563600002__SLC1A2
Metab__HMDB0000586_c,Gene563600003__SLC1A2
Gene563600002__SLC1A2,Metab__HMDB0000648_c
Gene563600003__SLC1A2,Metab__HMDB0000586_e
Metab__HMDB0000648_e,Gene563600002__SLC1A7
Metab__HMDB0000586_c,Gene563600003__SLC1A7
Gene563600002__SLC1A7,Metab__HMDB0000648_c
Gene563600003__SLC1A7,Metab__HMDB0000586_e
Metab__bilglcur_e,Gene563800002__SLCO1B1
Gene563800002__SLCO1B1,Metab__bilglcur_c
SLCO1B1_reverse,Metab__bilglcur_e
Metab__bilglcur_c,SLCO1B1_reverse
Metab__bilglcur_e,Gene563800002__SLCO1B3
Gene563800002__SLCO1B3,Metab__bilglcur_c
SLCO1B3_reverse,Metab__bilglcur_e
Metab__bilglcur_c,SLCO1B3_reverse
Metab__bilglcur_c,Gene5639__orphanReacBILGLCURtr
Gene5639__orphanReacBILGLCURtr,Metab__bilglcur_r
Gene5639__orphanReacBILGLCURtr_reverse,Metab__bilglcur_c
Metab__bilglcur_r,Gene5639__orphanReacBILGLCURtr_reverse
Metab__HMDB0006535_l,Gene5643__MANBA
Gene5643__MANBA,Metab__HMDB0000169_l
Gene5643__MANBA,Metab__HMDB0000215_l
Metab__HMDB0000302_g,Gene5644__B3GALT4
Metab__ga2_hs_g,Gene5644__B3GALT4
Gene5644__B3GALT4,Metab__ga1_hs_g
Metab__HMDB0000302_g,Gene5645__B3GALT4
Metab__gd2_hs_g,Gene5645__B3GALT4
Gene5645__B3GALT4,Metab__gd1b_hs_g
Metab__HMDB0000302_g,Gene5646__B3GALT4
Metab__gt2_hs_g,Gene5646__B3GALT4
Gene5646__B3GALT4,Metab__gt1c_hs_g
Metab__HMDB0000302_g,Gene5647__B3GALT5
Metab__gbside_hs_g,Gene5647__B3GALT5
Gene5647__B3GALT5,Metab__galgbside_hs_g
Metab__HMDB0062760_g,Gene5648__B3GNT2
Metab__galacglcgal14acglcgalgluside_hs_g,Gene5648__B3GNT2
Gene5648__B3GNT2,Metab__acglc13galacglcgal14acglcgalgluside_hs_g
Metab__HMDB0000302_g,Gene5649__B3GNT3
Metab__acgalfuc12gal14acglcgalgluside_hs_g,Gene5649__B3GNT3
Gene5649__B3GNT3,Metab__galacgalfuc12gal14acglcgalgluside_hs_g
Metab__HMDB0000302_g,Gene5650__B3GNT3
Metab__acglcgal14acglcgalgluside_hs_g,Gene5650__B3GNT3
Gene5650__B3GNT3,Metab__galacglcgal14acglcgalgluside_hs_g
Metab__HMDB0000302_g,Gene5651__B3GNT3
Metab__acgalfucgalacglcgal14acglcgalgluside_hs_g,Gene5651__B3GNT3
Gene5651__B3GNT3,Metab__galacgalfucgalacglcgal14acglcgalgluside_hs_g
Metab__HMDB0000302_g,Gene5652__B3GNT3
Metab__acglcgalacglcgal14acglcgalgluside_hs_g,Gene5652__B3GNT3
Gene5652__B3GNT3,Metab__galacglcgalacglcgal14acglcgalgluside_hs_g
Metab__HMDB0000302_g,Gene5653__B3GNT3
Metab__galthcrm_hs_g,Gene5653__B3GNT3
Gene5653__B3GNT3,Metab__galgalthcrm_hs_g
Metab__HMDB0000302_g,Gene5654__B3GNT3
Metab__galgalthcrm_hs_g,Gene5654__B3GNT3
Gene5654__B3GNT3,Metab__galgalgalthcrm_hs_g
Metab__HMDB0000302_g,Gene5655__B3GNT3
Metab__acglcgalgbside_hs_g,Gene5655__B3GNT3
Gene5655__B3GNT3,Metab__galacglcgalgbside_hs_g
Metab__acgal_g,Gene5656__B3GNT3
Metab__gbside_hs_g,Gene5656__B3GNT3
Gene5656__B3GNT3,Metab__acgbgbside_hs_g
Metab__HMDB0001374_x,Gene5657__BAAT
Metab__HMDB0000251_x,Gene5657__BAAT
Gene5657__BAAT,Metab__HMDB0000036_x
Metab__HMDB0000123_x,Gene5658__BAAT
Metab__HMDB0006292_x,Gene5658__BAAT
Gene5658__BAAT,Metab__HMDB0000637_x
Metab__HMDB0000030_m,Gene5659__HLCS
Gene5659__HLCS,Metab__btamp_m
Metab__HMDB0000056_c,Gene5660__orphanReacBALAtmr
Gene5660__orphanReacBALAtmr,Metab__HMDB0000056_m
Gene5660__orphanReacBALAtmr_reverse,Metab__HMDB0000056_c
Metab__HMDB0000056_m,Gene5660__orphanReacBALAtmr_reverse
Metab__bamppald_c,Gene5661__ALDH1A2
Gene5661__ALDH1A2,Metab__HMDB0000056_c
Metab__bamppald_c,Gene5661__ALDH7A1
Gene5661__ALDH7A1,Metab__HMDB0000056_c
Metab__bamppald_c,Gene5661__ALDH1A1
Gene5661__ALDH1A1,Metab__HMDB0000056_c
Metab__bamppald_c,Gene5661__ALDH3A2
Gene5661__ALDH3A2,Metab__HMDB0000056_c
Metab__bamppald_c,Gene5661__ALDH9A1
Gene5661__ALDH9A1,Metab__HMDB0000056_c
Metab__HMDB0000208_c,Gene5662__BBOX1
Metab__HMDB0006831_c,Gene5662__BBOX1
Gene5662__BBOX1,Metab__HMDB0000254_c
Metab__HMDB0000561_c,Gene5663__BCO1
Metab__HMDB0000011_e,Gene566400002__orphanReacBHBt
Gene566400002__orphanReacBHBt,Metab__HMDB0000011_c
orphanReacBHBt_reverse,Metab__HMDB0000011_e
Metab__HMDB0000011_c,orphanReacBHBt_reverse
Metab__bildglcur_c,Gene5665__ABCC1
Gene5665__ABCC1,Metab__bildglcur_e
Metab__bildglcur_c,Gene5665__ABCC2
Gene5665__ABCC2,Metab__bildglcur_e
Metab__bildglcur_c,Gene5665__ABCC3
Gene5665__ABCC3,Metab__bildglcur_e
Metab__bildglcur_c,Gene5666__orphanReacBILDGLCURtr
Gene5666__orphanReacBILDGLCURtr,Metab__bildglcur_r
Gene5666__orphanReacBILDGLCURtr_reverse,Metab__bildglcur_c
Metab__bildglcur_r,Gene5666__orphanReacBILDGLCURtr_reverse
Metab__HMDB0000054_e,Gene566700002__SLCO1B1
Gene566700002__SLCO1B1,Metab__HMDB0000054_c
SLCO1B1_reverse,Metab__HMDB0000054_e
Metab__HMDB0000054_c,SLCO1B1_reverse
Metab__HMDB0000054_c,Gene5668__orphanReacBILIRUBtr
Gene5668__orphanReacBILIRUBtr,Metab__HMDB0000054_r
Gene5668__orphanReacBILIRUBtr_reverse,Metab__HMDB0000054_c
Metab__HMDB0000054_r,Gene5668__orphanReacBILIRUBtr_reverse
Metab__biocyt_c,Gene5669__orphanReacBIOCYTtn
Gene5669__orphanReacBIOCYTtn,Metab__biocyt_n
Gene5669__orphanReacBIOCYTtn_reverse,Metab__biocyt_c
Metab__biocyt_n,Gene5669__orphanReacBIOCYTtn_reverse
Metab__memgacpail_hs_r,Gene5670__PIGB
Gene5670__PIGB,Metab__m2emgacpail_hs_r
Metab__HMDB0001134_c,Gene5671__BPNT1
Gene5671__BPNT1,Metab__HMDB0001003_c
Metab__biocyt_c,Gene5672__BTD
Gene5672__BTD,Metab__HMDB0000182_c
Gene5672__BTD,Metab__HMDB0000030_c
Metab__biocyt_n,Gene5673__BTD
Gene5673__BTD,Metab__HMDB0000182_n
Gene5673__BTD,Metab__HMDB0000030_n
Metab__biocyt_e,Gene5674__BTD
Gene5674__BTD,Metab__HMDB0000182_e
Gene5674__BTD,Metab__HMDB0000030_e
Metab__apoC_Lys_m,Gene5675__HLCS
Metab__btamp_m,Gene5675__HLCS
Gene5675__HLCS,Metab__apoC_Lys_btn_m
Metab__HMDB0000030_e,Gene567600002__SLC16A1
Gene567600002__SLC16A1,Metab__HMDB0000030_c
SLC16A1_reverse,Metab__HMDB0000030_e
Metab__HMDB0000030_c,SLC16A1_reverse
Metab__HMDB0000030_e,Gene567700002__SLC19A3
Gene567700002__SLC19A3,Metab__HMDB0000030_c
Metab__HMDB0000030_c,Gene5678__orphanReacBTNtn
Gene5678__orphanReacBTNtn,Metab__HMDB0000030_n
Gene5678__orphanReacBTNtn_reverse,Metab__HMDB0000030_c
Metab__HMDB0000030_n,Gene5678__orphanReacBTNtn_reverse
Metab__HMDB0002031_c,Gene5679__UPB1
Gene5679__UPB1,Metab__HMDB0000051_c
Gene5679__UPB1,Metab__3aib_D_c
Metab__HMDB0000039_c,Gene568000002__SLC16A1
Gene568000002__SLC16A1,Metab__HMDB0000039_m
SLC16A1_reverse,Metab__HMDB0000039_c
Metab__HMDB0000039_m,SLC16A1_reverse
Metab__HMDB0001870_e,Gene5681__orphanReacBZt
Gene5681__orphanReacBZt,Metab__HMDB0001870_c
Gene5681__orphanReacBZt_reverse,Metab__HMDB0001870_e
Metab__HMDB0001870_c,Gene5681__orphanReacBZt_reverse
Metab__HMDB0001023_r,Gene5682__TM7SF2
Gene5682__TM7SF2,Metab__44mzym_r
Metab__hdd2crn_m,Gene5683__CPT2
Gene5683__CPT2,Metab__HMDB0003945_m
Gene5683__CPT2_reverse,Metab__hdd2crn_m
Metab__HMDB0003945_m,Gene5683__CPT2_reverse
Metab__stcrn_m,Gene5684__CPT2
Gene5684__CPT2,Metab__HMDB0001114_m
Gene5684__CPT2_reverse,Metab__stcrn_m
Metab__HMDB0001114_m,Gene5684__CPT2_reverse
Metab__stcrn_c,Gene5685__SLC25A20
Gene5685__SLC25A20,Metab__stcrn_m
Gene5685__SLC25A20_reverse,Metab__stcrn_c
Metab__stcrn_m,Gene5685__SLC25A20_reverse
Metab__HMDB0005065_m,Gene5686__CPT2
Gene5686__CPT2,Metab__HMDB0001322_m
Gene5686__CPT2_reverse,Metab__HMDB0005065_m
Metab__HMDB0001322_m,Gene5686__CPT2_reverse
Metab__arachdcrn_c,Gene5687__SLC25A20
Gene5687__SLC25A20,Metab__arachdcrn_m
Gene5687__SLC25A20_reverse,Metab__arachdcrn_c
Metab__arachdcrn_m,Gene5687__SLC25A20_reverse
Metab__HMDB0060146_r,Gene5688__NSDHL
Gene5688__NSDHL,Metab__HMDB0060142_r
Metab__zym_int2_r,Gene5689__HSD17B4
Gene5689__HSD17B4,Metab__HMDB0006271_r
Metab__HMDB0060142_r,Gene5690__MSMO1
Gene5690__MSMO1,Metab__zym_int2_r
Metab__HMDB0060142_r,Gene5690__NSDHL
Gene5690__NSDHL,Metab__zym_int2_r
Metab__HMDB0036083_e,Gene5691__orphanReacCARVEOLte
Gene5691__orphanReacCARVEOLte,Metab__HMDB0036083_c
Gene5691__orphanReacCARVEOLte_reverse,Metab__HMDB0036083_e
Metab__HMDB0036083_c,Gene5691__orphanReacCARVEOLte_reverse
Metab__HMDB0003125_x,Gene5692__CAT
